수출금액지수,수입금액지수,수출물가지수(원화기준),수출물가지수(계약통화기준),수출물가지수(달러기준),수입물가지수(원화기준),수입물가지수(계약통화기준),수입물가지수(달러기준),DATE
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-22
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-23
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-24
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-25
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-26
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-27
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-28
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-29
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-30
27.29,21.3,196.01,150.42,148.39,90.38,73.2,72.02,1998-03-31
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-01
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-02
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-03
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-04
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-05
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-06
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-07
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-08
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-09
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-10
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-11
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-12
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-13
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-14
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-15
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-16
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-17
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-18
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-19
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-20
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-21
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-22
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-23
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-24
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-25
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-26
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-27
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-28
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-29
26.47,20.88,173.22,149.14,147.11,82.12,73.25,71.87,1998-04-30
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-01
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-02
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-03
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-04
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-05
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-06
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-07
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-08
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-09
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-10
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-11
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-12
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-13
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-14
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-15
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-16
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-17
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-18
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-19
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-20
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-21
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-22
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-23
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-24
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-25
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-26
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-27
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-28
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-29
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-30
26.24,19.41,168.9,147.19,145.22,80.84,73.24,71.85,1998-05-31
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-01
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-02
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-03
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-04
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-05
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-06
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-07
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-08
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-09
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-10
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-11
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-12
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-13
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-14
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-15
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-16
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-17
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-18
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-19
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-20
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-21
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-22
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-23
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-24
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-25
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-26
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-27
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-28
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-29
24.57,19.78,167.6,144.65,142.41,79.99,72.05,70.32,1998-06-30
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-01
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-02
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-03
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-04
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-05
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-06
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-07
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-08
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-09
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-10
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-11
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-12
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-13
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-14
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-15
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-16
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-17
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-18
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-19
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-20
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-21
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-22
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-23
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-24
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-25
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-26
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-27
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-28
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-29
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-30
23.57,18.13,159.17,142.71,140.44,76.74,71.44,69.62,1998-07-31
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-01
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-02
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-03
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-04
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-05
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-06
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-07
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-08
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-09
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-10
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-11
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-12
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-13
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-14
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-15
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-16
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-17
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-18
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-19
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-20
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-21
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-22
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-23
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-24
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-25
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-26
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-27
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-28
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-29
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-30
21.89,18,150.2,141.33,139.01,73.17,71,69.06,1998-08-31
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-01
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-02
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-03
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-04
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-05
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-06
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-07
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-08
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-09
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-10
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-11
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-12
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-13
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-14
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-15
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-16
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-17
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-18
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-19
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-20
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-21
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-22
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-23
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-24
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-25
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-26
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-27
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-28
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-29
24.66,18.59,156.72,140.69,138.66,76.07,70.63,68.96,1998-09-30
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-01
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-02
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-03
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-04
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-05
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-06
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-07
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-08
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-09
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-10
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-11
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-12
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-13
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-14
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-15
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-16
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-17
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-18
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-19
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-20
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-21
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-22
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-23
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-24
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-25
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-26
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-27
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-28
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-29
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-30
24.68,19.54,159.87,140.81,139.32,78.31,71.13,70.03,1998-10-31
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-01
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-02
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-03
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-04
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-05
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-06
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-07
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-08
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-09
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-10
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-11
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-12
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-13
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-14
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-15
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-16
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-17
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-18
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-19
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-20
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-21
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-22
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-23
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-24
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-25
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-26
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-27
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-28
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-29
25.41,21.28,153.28,139.65,138.48,75.26,70.02,69.27,1998-11-30
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-01
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-02
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-03
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-04
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-05
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-06
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-07
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-08
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-09
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-10
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-11
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-12
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-13
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-14
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-15
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-16
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-17
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-18
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-19
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-20
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-21
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-22
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-23
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-24
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-25
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-26
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-27
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-28
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-29
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-30
26.69,22.16,142.23,138.54,137.35,69.9,68.85,68.05,1998-12-31
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-01
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-02
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-03
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-04
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-05
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-06
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-07
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-08
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-09
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-10
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-11
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-12
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-13
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-14
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-15
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-16
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-17
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-18
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-19
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-20
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-21
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-22
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-23
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-24
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-25
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-26
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-27
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-28
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-29
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-30
22.13,22.09,137.3,138.07,137.12,67.62,68.33,67.8,1999-01-31
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-01
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-02
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-03
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-04
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-05
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-06
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-07
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-08
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-09
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-10
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-11
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-12
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-13
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-14
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-15
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-16
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-17
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-18
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-19
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-20
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-21
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-22
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-23
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-24
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-25
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-26
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-27
21.93,19.63,135.11,137.42,136.31,66.01,67.5,66.81,1999-02-28
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-01
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-02
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-03
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-04
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-05
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-06
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-07
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-08
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-09
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-10
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-11
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-12
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-13
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-14
26.84,23.79,139.93,136.87,135.45,68.12,67.56,66.51,1999-03-15
